LIMIT_BAL,AGE,default,PAY_1_ontime,PAY_1_sensemov,PAY_1_revolving,PAY_1_mesos_retard,PAY_2_ontime,PAY_2_sensemov,PAY_2_revolving,PAY_2_mesos_retard,PAY_3_ontime,PAY_3_sensemov,PAY_3_revolving,PAY_3_mesos_retard,PAY_4_ontime,PAY_4_sensemov,PAY_4_revolving,PAY_4_mesos_retard,PAY_5_ontime,PAY_5_sensemov,PAY_5_revolving,PAY_5_mesos_retard,PAY_6_ontime,PAY_6_sensemov,PAY_6_revolving,PAY_6_mesos_retard,BILL_AMT_AGRUPAT,PAY_AMT_AGRUPAT,SEX_male,EDUCATION_postgrau,EDUCATION_secundaria,EDUCATION_universitari,MARRIAGE_casat,MARRIAGE_solter,MARRIAGE_nan
60000,27,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3980.3333333333335,2555.8333333333335,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,24,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,27251.333333333332,1125.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,98362.66666666667,4156.333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,26073.833333333332,7840.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
80000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,76068.16666666667,3505.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30000,26,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,25286.166666666668,2046.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,150875.83333333334,5863.333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1786.6666666666667,1620.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
270000,26,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1056.0,1056.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,27,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,43481.0,1900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
380000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,59874.166666666664,1516.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,27879.333333333332,1966.6666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,26,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,32935.5,1333.3333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
120000,26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8616.666666666666,16676.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
260000,26,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,17994.333333333332,5941.166666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
190000,26,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,52475.166666666664,1718.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19129.5,1945.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,26,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1982.6666666666667,1289.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
110000,26,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1466.1666666666667,1720.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,27629.333333333332,1283.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150000,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16772.833333333332,11059.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,27,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,520.0,260.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,75363.16666666667,3542.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21420.666666666668,1703.1666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,196957.16666666666,6394.833333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,25,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,2059.5,2182.6666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70000,25,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,4,37714.666666666664,2050.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
280000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,188932.0,5461.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1730.8333333333333,16603.833333333332,0.0,0.0,1.0,0.0,0.0,1.0,0.0
90000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,74487.66666666667,2880.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,27,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,3433.8333333333335,416.6666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,28,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,214.33333333333334,214.33333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,79557.16666666667,3200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
390000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,253428.33333333334,8591.333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
190000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4868.5,1386.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
240000,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9580.166666666666,8355.166666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,29,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11654.5,12199.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1888.0,1646.1666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,112057.66666666667,5369.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
190000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10614.833333333334,6551.833333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,76894.16666666667,3216.6666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,27,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,3947.3333333333335,624.6666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0
90000,26,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,52747.666666666664,2283.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90000,26,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,90107.0,3233.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,27,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,69672.33333333333,3058.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40000,28,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,33115.0,1416.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,22,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,27053.0,1342.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,84094.16666666667,3450.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,220.83333333333334,305.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9261.5,783.3333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
160000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20802.0,1759.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60918.166666666664,2150.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28297.833333333332,1232.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,23,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,388.6666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
310000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,186769.5,6670.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,26,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5641.166666666667,1168.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22074.5,29512.666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20627.0,1439.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,22,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000,23,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,945.5,1112.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19278.666666666668,891.6666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
230000,28,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9012.333333333334,1511.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2825.3333333333335,2858.6666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,31498.666666666668,19669.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,84927.83333333333,4666.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1217.8333333333333,333.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
230000,30,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,7902.0,2789.3333333333335,0.0,1.0,0.0,0.0,1.0,0.0,0.0
80000,30,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10474.333333333334,4313.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,27,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,789.0,531.1666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120000,27,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,12823.0,1166.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,27,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1005.5,564.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,13042.833333333334,1416.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
230000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,39010.833333333336,5795.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60000,28,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,41310.0,1038.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60000,28,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,51935.166666666664,2201.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
360000,28,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3942.1666666666665,1712.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,65697.0,2650.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
240000,25,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,500.6666666666667,1774.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,25,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,331.6666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,25,1,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,7996.833333333333,7210.666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,36913.833333333336,1733.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,26,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,55241.5,1456.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300000,28,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10976.166666666666,17113.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
320000,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5408.833333333333,4694.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160000,27,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,163.33333333333334,163.33333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
210000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,158932.16666666666,8069.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70000,25,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,39510.5,1868.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
250000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,19471.166666666668,929.1666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,66144.83333333333,20608.166666666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,27,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,13746.833333333334,1250.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,154804.16666666666,6429.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170000,27,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,169506.66666666666,6500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,28,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,31544.5,1582.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50000,28,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,34831.0,1305.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
130000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,16660.666666666668,166.66666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,26,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20809.333333333332,1352.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,142486.33333333334,6566.666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,46274.333333333336,2333.3333333333335,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,18260.0,3414.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,69654.33333333333,2828.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
420000,28,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,38512.5,11916.666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,43917.0,2016.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150000,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17720.166666666668,15114.166666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,41529.0,2140.1666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70000,26,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,43586.0,1531.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90000,26,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,72278.0,2830.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,27,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,54976.666666666664,2171.6666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0
360000,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,24602.666666666668,23192.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
260000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,170871.5,8733.166666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,57730.0,37889.166666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13299.333333333334,4405.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
140000,28,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,99254.66666666667,3400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
200000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2047.1666666666667,1982.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,35591.0,11077.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,121062.83333333333,5334.333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
210000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,55224.833333333336,2600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,23,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,26491.166666666668,1360.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,23,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,63714.833333333336,1663.1666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60000,23,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,55918.5,2041.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,28818.666666666668,2000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,29128.166666666668,1399.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,25,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,55777.333333333336,2022.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,25,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,50969.833333333336,1988.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,25,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3655.8333333333335,1863.1666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,25,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3071.8333333333335,969.3333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300000,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1556.6666666666667,1167.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
140000,26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30383.666666666668,9928.833333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,26808.333333333332,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7223.333333333333,1339.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
220000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,84131.5,2420.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
230000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33348.333333333336,1766.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,16462.0,1499.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
130000,25,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,14017.833333333334,1650.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60000,26,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,51713.0,1738.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,14432.833333333334,2939.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
310000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13244.5,3822.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
240000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,203600.83333333334,8202.666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1766.0,1409.6666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
